"Plot Title: 20827226"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20827226, SEN S/N: 20827226)","Temp, °C (LGR S/N: 20827226, SEN S/N: 20827226)","Coupler Detached (LGR S/N: 20827226)","Coupler Attached (LGR S/N: 20827226)","Host Connected (LGR S/N: 20827226)","Stopped (LGR S/N: 20827226)","End Of File (LGR S/N: 20827226)"
11688,22/03/23 07:52:44  AM,13.88,3.38,,,,,
11689,22/03/23 08:07:44  AM,14.01,3.38,,,,,
11690,22/03/23 08:22:44  AM,14.03,3.38,,,,,
11691,22/03/23 08:37:44  AM,13.82,3.38,,,,,
11692,22/03/23 08:52:44  AM,13.66,3.36,,,,,
11693,22/03/23 09:07:44  AM,13.83,3.34,,,,,
11694,22/03/23 09:22:44  AM,13.87,3.32,,,,,
11695,22/03/23 09:37:44  AM,14.07,3.34,,,,,
11696,22/03/23 09:52:44  AM,14.12,3.36,,,,,
11697,22/03/23 10:07:44  AM,14.18,3.36,,,,,
11698,22/03/23 10:22:44  AM,14.18,3.38,,,,,
11699,22/03/23 10:37:44  AM,14.22,3.38,,,,,
11700,22/03/23 10:52:44  AM,14.25,3.38,,,,,
11701,22/03/23 11:07:44  AM,14.18,3.38,,,,,
11702,22/03/23 11:22:44  AM,14.10,3.38,,,,,
11703,22/03/23 11:37:44  AM,14.27,3.42,,,,,
11704,22/03/23 11:52:44  AM,14.42,3.40,,,,,
11705,22/03/23 12:07:44  PM,14.46,3.38,,,,,
11706,22/03/23 12:22:44  PM,14.52,3.38,,,,,
11707,22/03/23 12:37:44  PM,14.52,3.38,,,,,
11708,22/03/23 12:52:44  PM,14.42,3.40,,,,,
11709,22/03/23 01:07:44  PM,14.19,3.38,,,,,
11710,22/03/23 01:22:44  PM,14.16,3.38,,,,,
11711,22/03/23 01:37:44  PM,14.17,3.38,,,,,
11712,22/03/23 01:52:44  PM,14.21,3.38,,,,,
11713,22/03/23 02:07:44  PM,14.34,3.40,,,,,
11714,22/03/23 02:22:44  PM,14.35,3.42,,,,,
11715,22/03/23 02:37:44  PM,14.35,3.42,,,,,
11716,22/03/23 02:52:44  PM,14.25,3.44,,,,,
11717,22/03/23 03:07:44  PM,14.21,3.46,,,,,
11718,22/03/23 03:22:44  PM,14.28,3.44,,,,,
11719,22/03/23 03:37:44  PM,14.31,3.44,,,,,
11720,22/03/23 03:52:44  PM,14.30,3.44,,,,,
11721,22/03/23 04:07:44  PM,14.32,3.44,,,,,
11722,22/03/23 04:22:44  PM,14.35,3.42,,,,,
11723,22/03/23 04:37:44  PM,14.05,3.46,,,,,
11724,22/03/23 04:52:44  PM,14.19,3.48,,,,,
11725,22/03/23 05:07:44  PM,14.18,3.48,,,,,
11726,22/03/23 05:22:44  PM,14.17,3.46,,,,,
11727,22/03/23 05:37:44  PM,14.32,3.50,,,,,
11728,22/03/23 05:52:44  PM,14.10,3.38,,,,,
11729,22/03/23 06:07:44  PM,14.14,3.34,,,,,
11730,22/03/23 06:22:44  PM,14.11,3.34,,,,,
11731,22/03/23 06:37:44  PM,14.20,3.34,,,,,
11732,22/03/23 06:52:44  PM,14.17,3.34,,,,,
11733,22/03/23 07:07:44  PM,14.16,3.36,,,,,
11734,22/03/23 07:22:44  PM,14.13,3.34,,,,,
11735,22/03/23 07:37:44  PM,14.38,3.42,,,,,
11736,22/03/23 07:52:44  PM,14.36,3.44,,,,,
11737,22/03/23 08:07:44  PM,14.42,3.44,,,,,
11738,22/03/23 08:22:44  PM,14.36,3.44,,,,,
11739,22/03/23 08:37:44  PM,14.25,3.44,,,,,
11740,22/03/23 08:52:44  PM,14.43,3.44,,,,,
11741,22/03/23 09:07:44  PM,14.44,3.42,,,,,
11742,22/03/23 09:22:44  PM,14.45,3.44,,,,,
11743,22/03/23 09:37:44  PM,14.47,3.44,,,,,
11744,22/03/23 09:52:44  PM,14.48,3.44,,,,,
11745,22/03/23 10:07:44  PM,14.51,3.44,,,,,
11746,22/03/23 10:22:44  PM,14.56,3.44,,,,,
11747,22/03/23 10:37:44  PM,14.59,3.44,,,,,
11748,22/03/23 10:52:44  PM,14.53,3.44,,,,,
11749,22/03/23 11:07:44  PM,14.43,3.42,,,,,
11750,22/03/23 11:22:44  PM,14.40,3.42,,,,,
11751,22/03/23 11:37:44  PM,14.40,3.42,,,,,
11752,22/03/23 11:52:44  PM,14.37,3.40,,,,,
11753,22/03/24 12:07:44  AM,14.31,3.38,,,,,
11754,22/03/24 12:22:44  AM,14.37,3.40,,,,,
11755,22/03/24 12:37:44  AM,14.37,3.40,,,,,
11756,22/03/24 12:52:44  AM,14.42,3.40,,,,,
11757,22/03/24 01:07:44  AM,14.44,3.38,,,,,
11758,22/03/24 01:22:44  AM,14.40,3.38,,,,,
11759,22/03/24 01:37:44  AM,14.34,3.38,,,,,
11760,22/03/24 01:52:44  AM,14.43,3.38,,,,,
11761,22/03/24 02:07:44  AM,14.49,3.40,,,,,
11762,22/03/24 02:22:44  AM,14.53,3.40,,,,,
11763,22/03/24 02:37:44  AM,14.52,3.40,,,,,
11764,22/03/24 02:52:44  AM,14.32,3.38,,,,,
11765,22/03/24 03:07:44  AM,14.22,3.36,,,,,
11766,22/03/24 03:22:44  AM,14.07,3.34,,,,,
11767,22/03/24 03:37:44  AM,14.03,3.34,,,,,
11768,22/03/24 03:52:44  AM,13.88,3.34,,,,,
11769,22/03/24 04:07:44  AM,13.90,3.34,,,,,
11770,22/03/24 04:22:44  AM,13.82,3.34,,,,,
11771,22/03/24 04:37:44  AM,13.84,3.34,,,,,
11772,22/03/24 04:52:44  AM,13.42,3.34,,,,,
11773,22/03/24 05:07:44  AM,11.10,3.34,,,,,
11774,22/03/24 05:22:44  AM,9.43,3.34,,,,,
11775,22/03/24 05:37:44  AM,9.39,3.34,,,,,
11776,22/03/24 05:52:44  AM,9.48,3.32,,,,,
11777,22/03/24 06:07:44  AM,9.35,3.34,,,,,
11778,22/03/24 06:22:44  AM,10.49,3.34,,,,,
11779,22/03/24 06:37:44  AM,12.41,3.34,,,,,
11780,22/03/24 06:52:44  AM,12.84,3.34,,,,,
11781,22/03/24 07:07:44  AM,12.92,3.34,,,,,
11782,22/03/24 07:22:44  AM,13.05,3.34,,,,,
11783,22/03/24 07:37:44  AM,13.18,3.34,,,,,
11784,22/03/24 07:52:44  AM,13.42,3.34,,,,,
11785,22/03/24 08:07:44  AM,13.64,3.34,,,,,
11786,22/03/24 08:22:44  AM,13.50,3.34,,,,,
11787,22/03/24 08:37:44  AM,13.41,3.34,,,,,
11788,22/03/24 08:52:44  AM,13.32,3.34,,,,,
11789,22/03/24 09:07:44  AM,13.07,3.34,,,,,
11790,22/03/24 09:22:44  AM,13.07,3.34,,,,,
11791,22/03/24 09:37:44  AM,13.39,3.34,,,,,
11792,22/03/24 09:52:44  AM,12.77,3.34,,,,,
11793,22/03/24 10:07:44  AM,12.76,3.34,,,,,
11794,22/03/24 10:22:44  AM,12.78,3.34,,,,,
11795,22/03/24 10:37:44  AM,12.94,3.34,,,,,
11796,22/03/24 10:52:44  AM,13.08,3.28,,,,,
11797,22/03/24 11:07:44  AM,13.31,3.18,,,,,
11798,22/03/24 11:22:44  AM,13.40,3.20,,,,,
11799,22/03/24 11:37:44  AM,13.28,3.22,,,,,
11800,22/03/24 11:52:44  AM,13.64,3.18,,,,,
11801,22/03/24 12:07:44  PM,13.69,3.16,,,,,
11802,22/03/24 12:22:44  PM,13.99,3.14,,,,,
11803,22/03/24 12:37:44  PM,13.93,3.12,,,,,
11804,22/03/24 12:52:44  PM,13.98,3.14,,,,,
11805,22/03/24 01:07:44  PM,13.94,3.14,,,,,
11806,22/03/24 01:22:44  PM,13.82,3.12,,,,,
11807,22/03/24 01:37:44  PM,13.94,3.14,,,,,
11808,22/03/24 01:52:44  PM,14.11,3.12,,,,,
11809,22/03/24 02:07:44  PM,14.20,3.08,,,,,
11810,22/03/24 02:22:44  PM,14.28,3.08,,,,,
11811,22/03/24 02:37:44  PM,14.15,3.26,,,,,
11812,22/03/24 02:52:44  PM,13.97,3.34,,,,,
11813,22/03/24 03:07:44  PM,13.85,3.34,,,,,
11814,22/03/24 03:22:44  PM,13.75,3.34,,,,,
11815,22/03/24 03:37:44  PM,13.68,3.36,,,,,
11816,22/03/24 03:52:44  PM,13.59,3.34,,,,,
11817,22/03/24 04:07:44  PM,13.56,3.36,,,,,
11818,22/03/24 04:22:44  PM,13.54,3.34,,,,,
11819,22/03/24 04:37:44  PM,13.44,3.34,,,,,
11820,22/03/24 04:52:44  PM,13.22,3.34,,,,,
11821,22/03/24 05:07:44  PM,13.30,3.34,,,,,
11822,22/03/24 05:22:44  PM,13.36,3.34,,,,,
11823,22/03/24 05:37:44  PM,13.38,3.32,,,,,
11824,22/03/24 05:52:44  PM,13.43,3.32,,,,,
11825,22/03/24 06:07:44  PM,13.53,3.30,,,,,
11826,22/03/24 06:22:44  PM,13.51,3.32,,,,,
11827,22/03/24 06:37:44  PM,13.47,3.30,,,,,
11828,22/03/24 06:52:44  PM,13.67,3.30,,,,,
11829,22/03/24 07:07:44  PM,13.64,3.30,,,,,
11830,22/03/24 07:22:44  PM,13.63,3.30,,,,,
11831,22/03/24 07:37:44  PM,13.58,3.30,,,,,
11832,22/03/24 07:52:44  PM,13.66,3.30,,,,,
11833,22/03/24 08:07:44  PM,13.27,3.30,,,,,
11834,22/03/24 08:22:44  PM,12.61,3.30,,,,,
11835,22/03/24 08:37:44  PM,12.52,3.28,,,,,
11836,22/03/24 08:52:44  PM,12.56,3.28,,,,,
11837,22/03/24 09:07:44  PM,12.63,3.30,,,,,
11838,22/03/24 09:22:44  PM,12.54,3.28,,,,,
11839,22/03/24 09:37:44  PM,12.66,3.30,,,,,
11840,22/03/24 09:52:44  PM,12.26,3.28,,,,,
11841,22/03/24 10:07:44  PM,12.59,3.28,,,,,
11842,22/03/24 10:22:44  PM,12.86,3.30,,,,,
11843,22/03/24 10:37:44  PM,13.31,3.30,,,,,
11844,22/03/24 10:52:44  PM,13.66,3.30,,,,,
11845,22/03/24 11:07:44  PM,13.65,3.30,,,,,
11846,22/03/24 11:22:44  PM,13.69,3.30,,,,,
11847,22/03/24 11:37:44  PM,13.78,3.30,,,,,
11848,22/03/24 11:52:44  PM,13.79,3.30,,,,,
11849,22/03/25 12:07:44  AM,13.73,3.30,,,,,
11850,22/03/25 12:22:44  AM,13.63,3.28,,,,,
11851,22/03/25 12:37:44  AM,13.58,3.28,,,,,
11852,22/03/25 12:52:44  AM,13.55,3.28,,,,,
11853,22/03/25 01:07:44  AM,13.73,3.30,,,,,
11854,22/03/25 01:22:44  AM,13.69,3.28,,,,,
11855,22/03/25 01:37:44  AM,13.80,3.30,,,,,
11856,22/03/25 01:52:44  AM,13.78,3.28,,,,,
11857,22/03/25 02:07:44  AM,13.85,3.28,,,,,
11858,22/03/25 02:22:44  AM,13.83,3.28,,,,,
11859,22/03/25 02:37:44  AM,13.82,3.28,,,,,
11860,22/03/25 02:52:44  AM,13.85,3.28,,,,,
11861,22/03/25 03:07:44  AM,13.91,3.28,,,,,
11862,22/03/25 03:22:44  AM,13.87,3.28,,,,,
11863,22/03/25 03:37:44  AM,13.81,3.28,,,,,
11864,22/03/25 03:52:44  AM,13.74,3.28,,,,,
11865,22/03/25 04:07:44  AM,13.76,3.26,,,,,
11866,22/03/25 04:22:44  AM,13.75,3.26,,,,,
11867,22/03/25 04:37:44  AM,13.72,3.26,,,,,
11868,22/03/25 04:52:44  AM,13.77,3.28,,,,,
11869,22/03/25 05:07:44  AM,13.79,3.28,,,,,
11870,22/03/25 05:22:44  AM,13.74,3.28,,,,,
11871,22/03/25 05:37:44  AM,13.68,3.28,,,,,
11872,22/03/25 05:52:44  AM,13.78,3.26,,,,,
11873,22/03/25 06:07:44  AM,13.79,3.28,,,,,
11874,22/03/25 06:22:44  AM,13.85,3.26,,,,,
11875,22/03/25 06:37:44  AM,13.81,3.26,,,,,
11876,22/03/25 06:52:44  AM,13.73,3.28,,,,,
11877,22/03/25 07:07:44  AM,13.82,3.26,,,,,
11878,22/03/25 07:22:44  AM,13.87,3.26,,,,,
11879,22/03/25 07:37:44  AM,13.82,3.26,,,,,
11880,22/03/25 07:52:44  AM,13.85,3.26,,,,,
11881,22/03/25 08:07:44  AM,13.86,3.26,,,,,
11882,22/03/25 08:22:44  AM,13.89,3.26,,,,,
11883,22/03/25 08:37:44  AM,13.89,3.26,,,,,
11884,22/03/25 08:52:44  AM,13.94,3.24,,,,,
11885,22/03/25 09:07:44  AM,14.02,3.22,,,,,
11886,22/03/25 09:22:44  AM,14.03,3.22,,,,,
11887,22/03/25 09:37:44  AM,14.01,3.22,,,,,
11888,22/03/25 09:52:44  AM,14.02,3.20,,,,,
11889,22/03/25 10:07:44  AM,13.94,3.22,,,,,
11890,22/03/25 10:22:44  AM,13.99,3.22,,,,,
11891,22/03/25 10:37:44  AM,13.93,3.22,,,,,
11892,22/03/25 10:52:44  AM,13.98,3.22,,,,,
11893,22/03/25 11:07:44  AM,13.79,3.24,,,,,
11894,22/03/25 11:22:44  AM,13.84,3.24,,,,,
11895,22/03/25 11:37:44  AM,13.86,3.24,,,,,
11896,22/03/25 11:52:44  AM,13.83,3.24,,,,,
11897,22/03/25 12:07:44  PM,13.76,3.26,,,,,
11898,22/03/25 12:22:44  PM,13.74,3.26,,,,,
11899,22/03/25 12:37:44  PM,13.73,3.26,,,,,
11900,22/03/25 12:52:44  PM,13.73,3.26,,,,,
11901,22/03/25 01:07:44  PM,13.68,3.26,,,,,
11902,22/03/25 01:22:44  PM,13.79,3.26,,,,,
11903,22/03/25 01:37:44  PM,13.82,3.26,,,,,
11904,22/03/25 01:52:44  PM,13.82,3.24,,,,,
11905,22/03/25 02:07:44  PM,13.82,3.24,,,,,
11906,22/03/25 02:22:44  PM,13.86,3.24,,,,,
11907,22/03/25 02:37:44  PM,13.80,3.26,,,,,
11908,22/03/25 02:52:44  PM,13.82,3.26,,,,,
11909,22/03/25 03:07:44  PM,13.78,3.26,,,,,
11910,22/03/25 03:22:44  PM,13.79,3.26,,,,,
11911,22/03/25 03:37:44  PM,13.80,3.26,,,,,
11912,22/03/25 03:52:44  PM,13.80,3.26,,,,,
11913,22/03/25 04:07:44  PM,13.78,3.26,,,,,
11914,22/03/25 04:22:44  PM,13.80,3.26,,,,,
11915,22/03/25 04:37:44  PM,13.80,3.26,,,,,
11916,22/03/25 04:52:44  PM,13.77,3.26,,,,,
11917,22/03/25 05:07:44  PM,13.75,3.26,,,,,
11918,22/03/25 05:22:44  PM,13.73,3.26,,,,,
11919,22/03/25 05:37:44  PM,13.74,3.26,,,,,
11920,22/03/25 05:52:44  PM,13.72,3.28,,,,,
11921,22/03/25 06:07:44  PM,13.68,3.28,,,,,
11922,22/03/25 06:22:44  PM,13.73,3.28,,,,,
11923,22/03/25 06:37:44  PM,13.75,3.30,,,,,
11924,22/03/25 06:52:44  PM,13.82,3.32,,,,,
11925,22/03/25 07:07:44  PM,13.92,3.32,,,,,
11926,22/03/25 07:22:44  PM,13.91,3.32,,,,,
11927,22/03/25 07:37:44  PM,13.92,3.30,,,,,
11928,22/03/25 07:52:44  PM,13.89,3.30,,,,,
11929,22/03/25 08:07:44  PM,13.87,3.30,,,,,
11930,22/03/25 08:22:44  PM,13.87,3.30,,,,,
11931,22/03/25 08:37:44  PM,13.85,3.30,,,,,
11932,22/03/25 08:52:44  PM,13.86,3.30,,,,,
11933,22/03/25 09:07:44  PM,13.82,3.30,,,,,
11934,22/03/25 09:22:44  PM,13.83,3.30,,,,,
11935,22/03/25 09:37:44  PM,13.84,3.30,,,,,
11936,22/03/25 09:52:44  PM,13.84,3.30,,,,,
11937,22/03/25 10:07:44  PM,13.87,3.28,,,,,
11938,22/03/25 10:22:44  PM,13.84,3.28,,,,,
11939,22/03/25 10:37:44  PM,13.93,3.28,,,,,
11940,22/03/25 10:52:44  PM,13.93,3.28,,,,,
11941,22/03/25 11:07:44  PM,13.94,3.28,,,,,
11942,22/03/25 11:22:44  PM,14.02,3.28,,,,,
11943,22/03/25 11:37:44  PM,13.92,3.28,,,,,
11944,22/03/25 11:52:44  PM,13.95,3.28,,,,,
11945,22/03/26 12:07:44  AM,13.97,3.28,,,,,
11946,22/03/26 12:22:44  AM,14.08,3.28,,,,,
11947,22/03/26 12:37:44  AM,14.18,3.30,,,,,
11948,22/03/26 12:52:44  AM,14.19,3.30,,,,,
11949,22/03/26 01:07:44  AM,14.19,3.30,,,,,
11950,22/03/26 01:22:44  AM,14.20,3.30,,,,,
11951,22/03/26 01:37:44  AM,14.24,3.30,,,,,
11952,22/03/26 01:52:44  AM,14.17,3.30,,,,,
11953,22/03/26 02:07:44  AM,14.12,3.30,,,,,
11954,22/03/26 02:22:44  AM,14.10,3.30,,,,,
11955,22/03/26 02:37:44  AM,14.11,3.30,,,,,
11956,22/03/26 02:52:44  AM,14.08,3.30,,,,,
11957,22/03/26 03:07:44  AM,14.08,3.30,,,,,
11958,22/03/26 03:22:44  AM,14.08,3.30,,,,,
11959,22/03/26 03:37:44  AM,14.13,3.28,,,,,
11960,22/03/26 03:52:44  AM,14.12,3.28,,,,,
11961,22/03/26 04:07:44  AM,14.12,3.28,,,,,
11962,22/03/26 04:22:44  AM,14.14,3.28,,,,,
11963,22/03/26 04:37:44  AM,14.16,3.28,,,,,
11964,22/03/26 04:52:44  AM,14.18,3.28,,,,,
11965,22/03/26 05:07:44  AM,14.10,3.28,,,,,
11966,22/03/26 05:22:44  AM,14.08,3.28,,,,,
11967,22/03/26 05:37:44  AM,14.09,3.28,,,,,
11968,22/03/26 05:52:44  AM,14.10,3.28,,,,,
11969,22/03/26 06:07:44  AM,14.08,3.28,,,,,
11970,22/03/26 06:22:44  AM,14.05,3.28,,,,,
11971,22/03/26 06:37:44  AM,14.11,3.28,,,,,
11972,22/03/26 06:52:44  AM,14.11,3.28,,,,,
11973,22/03/26 07:07:44  AM,14.08,3.28,,,,,
11974,22/03/26 07:22:44  AM,14.04,3.28,,,,,
11975,22/03/26 07:37:44  AM,14.08,3.28,,,,,
11976,22/03/26 07:52:44  AM,14.10,3.28,,,,,
11977,22/03/26 08:07:44  AM,14.11,3.30,,,,,
11978,22/03/26 08:22:44  AM,14.05,3.28,,,,,
11979,22/03/26 08:37:44  AM,14.10,3.30,,,,,
11980,22/03/26 08:52:44  AM,14.04,3.28,,,,,
11981,22/03/26 09:07:44  AM,14.07,3.28,,,,,
11982,22/03/26 09:22:44  AM,14.13,3.30,,,,,
11983,22/03/26 09:37:44  AM,14.13,3.32,,,,,
11984,22/03/26 09:52:44  AM,14.11,3.32,,,,,
11985,22/03/26 10:07:44  AM,14.10,3.34,,,,,
11986,22/03/26 10:22:44  AM,14.08,3.32,,,,,
11987,22/03/26 10:37:44  AM,14.09,3.32,,,,,
11988,22/03/26 10:52:44  AM,14.18,3.34,,,,,
11989,22/03/26 11:07:44  AM,14.19,3.34,,,,,
11990,22/03/26 11:22:44  AM,14.18,3.32,,,,,
11991,22/03/26 11:37:44  AM,14.19,3.32,,,,,
11992,22/03/26 11:52:44  AM,14.18,3.34,,,,,
11993,22/03/26 12:07:44  PM,14.20,3.32,,,,,
11994,22/03/26 12:22:44  PM,14.21,3.32,,,,,
11995,22/03/26 12:37:44  PM,14.22,3.32,,,,,
11996,22/03/26 12:52:44  PM,14.21,3.32,,,,,
11997,22/03/26 01:07:44  PM,14.23,3.32,,,,,
11998,22/03/26 01:22:44  PM,14.25,3.32,,,,,
11999,22/03/26 01:37:44  PM,14.24,3.32,,,,,
12000,22/03/26 01:52:44  PM,14.25,3.32,,,,,
12001,22/03/26 02:07:44  PM,14.25,3.32,,,,,
12002,22/03/26 02:22:44  PM,14.24,3.32,,,,,
12003,22/03/26 02:37:44  PM,14.23,3.32,,,,,
12004,22/03/26 02:52:44  PM,14.34,3.34,,,,,
12005,22/03/26 03:07:44  PM,14.39,3.36,,,,,
12006,22/03/26 03:22:44  PM,14.41,3.36,,,,,
12007,22/03/26 03:37:44  PM,14.32,3.34,,,,,
12008,22/03/26 03:52:44  PM,14.32,3.32,,,,,
12009,22/03/26 04:07:44  PM,14.34,3.32,,,,,
12010,22/03/26 04:22:44  PM,14.31,3.32,,,,,
12011,22/03/26 04:37:44  PM,14.26,3.32,,,,,
12012,22/03/26 04:52:44  PM,14.23,3.30,,,,,
12013,22/03/26 05:07:44  PM,14.27,3.32,,,,,
12014,22/03/26 05:22:44  PM,14.24,3.30,,,,,
12015,22/03/26 05:37:44  PM,14.24,3.30,,,,,
12016,22/03/26 05:52:44  PM,14.23,3.30,,,,,
12017,22/03/26 06:07:44  PM,14.16,3.30,,,,,
12018,22/03/26 06:22:44  PM,14.14,3.28,,,,,
12019,22/03/26 06:37:44  PM,14.14,3.28,,,,,
12020,22/03/26 06:52:44  PM,13.93,3.28,,,,,
12021,22/03/26 07:07:44  PM,13.95,3.28,,,,,
12022,22/03/26 07:22:44  PM,14.14,3.28,,,,,
12023,22/03/26 07:37:44  PM,14.19,3.28,,,,,
12024,22/03/26 07:52:44  PM,14.21,3.28,,,,,
12025,22/03/26 08:07:44  PM,14.10,3.28,,,,,
12026,22/03/26 08:22:44  PM,14.09,3.28,,,,,
12027,22/03/26 08:37:44  PM,14.23,3.28,,,,,
12028,22/03/26 08:52:44  PM,14.12,3.30,,,,,
12029,22/03/26 09:07:44  PM,14.16,3.30,,,,,
12030,22/03/26 09:22:44  PM,14.06,3.30,,,,,
12031,22/03/26 09:37:44  PM,14.07,3.30,,,,,
12032,22/03/26 09:52:44  PM,14.05,3.30,,,,,
12033,22/03/26 10:07:44  PM,14.07,3.30,,,,,
12034,22/03/26 10:22:44  PM,13.95,3.30,,,,,
12035,22/03/26 10:37:44  PM,13.88,3.28,,,,,
12036,22/03/26 10:52:44  PM,14.08,3.28,,,,,
12037,22/03/26 11:07:44  PM,14.02,3.28,,,,,
12038,22/03/26 11:22:44  PM,14.12,3.28,,,,,
12039,22/03/26 11:37:44  PM,14.14,3.28,,,,,
12040,22/03/26 11:52:44  PM,14.07,3.28,,,,,
12041,22/03/27 12:07:44  AM,14.15,3.28,,,,,
12042,22/03/27 12:22:44  AM,14.13,3.28,,,,,
12043,22/03/27 12:37:44  AM,14.07,3.28,,,,,
12044,22/03/27 12:52:44  AM,14.09,3.28,,,,,
12045,22/03/27 01:07:44  AM,14.09,3.26,,,,,
12046,22/03/27 01:22:44  AM,14.05,3.26,,,,,
12047,22/03/27 01:37:44  AM,13.96,3.26,,,,,
12048,22/03/27 01:52:44  AM,13.97,3.26,,,,,
12049,22/03/27 02:07:44  AM,14.02,3.28,,,,,
12050,22/03/27 02:22:44  AM,14.06,3.28,,,,,
12051,22/03/27 02:37:44  AM,14.09,3.28,,,,,
12052,22/03/27 02:52:44  AM,14.13,3.28,,,,,
12053,22/03/27 03:07:44  AM,14.10,3.28,,,,,
12054,22/03/27 03:22:44  AM,14.11,3.28,,,,,
12055,22/03/27 03:37:44  AM,14.11,3.28,,,,,
12056,22/03/27 03:52:44  AM,14.15,3.28,,,,,
12057,22/03/27 04:07:44  AM,14.10,3.30,,,,,
12058,22/03/27 04:22:44  AM,14.14,3.30,,,,,
12059,22/03/27 04:37:44  AM,14.17,3.30,,,,,
12060,22/03/27 04:52:44  AM,14.13,3.30,,,,,
12061,22/03/27 05:07:44  AM,14.14,3.30,,,,,
12062,22/03/27 05:22:44  AM,14.17,3.30,,,,,
12063,22/03/27 05:37:44  AM,14.17,3.30,,,,,
12064,22/03/27 05:52:44  AM,14.28,3.30,,,,,
12065,22/03/27 06:07:44  AM,14.38,3.34,,,,,
12066,22/03/27 06:22:44  AM,14.29,3.32,,,,,
12067,22/03/27 06:37:44  AM,14.21,3.32,,,,,
12068,22/03/27 06:52:44  AM,14.17,3.32,,,,,
12069,22/03/27 07:07:44  AM,14.20,3.32,,,,,
12070,22/03/27 07:22:44  AM,14.29,3.32,,,,,
12071,22/03/27 07:37:44  AM,14.25,3.34,,,,,
12072,22/03/27 07:52:44  AM,14.27,3.34,,,,,
12073,22/03/27 08:07:44  AM,14.30,3.32,,,,,
12074,22/03/27 08:22:44  AM,14.20,3.32,,,,,
12075,22/03/27 08:37:44  AM,14.25,3.32,,,,,
12076,22/03/27 08:52:44  AM,14.15,3.32,,,,,
12077,22/03/27 09:07:44  AM,14.08,3.32,,,,,
12078,22/03/27 09:22:44  AM,14.00,3.30,,,,,
12079,22/03/27 09:37:44  AM,14.20,3.32,,,,,
12080,22/03/27 09:52:44  AM,14.30,3.32,,,,,
12081,22/03/27 10:07:44  AM,14.34,3.32,,,,,
12082,22/03/27 10:22:44  AM,14.32,3.30,,,,,
12083,22/03/27 10:37:44  AM,14.27,3.30,,,,,
12084,22/03/27 10:52:44  AM,14.30,3.28,,,,,
12085,22/03/27 11:07:44  AM,14.45,3.28,,,,,
12086,22/03/27 11:22:44  AM,14.44,3.32,,,,,
12087,22/03/27 11:37:44  AM,14.41,3.32,,,,,
12088,22/03/27 11:52:44  AM,14.48,3.28,,,,,
12089,22/03/27 12:07:44  PM,14.51,3.30,,,,,
12090,22/03/27 12:22:44  PM,14.53,3.26,,,,,
12091,22/03/27 12:37:44  PM,14.21,3.28,,,,,
12092,22/03/27 12:52:44  PM,14.36,3.28,,,,,
12093,22/03/27 01:07:44  PM,14.24,3.28,,,,,
12094,22/03/27 01:22:44  PM,14.36,3.28,,,,,
12095,22/03/27 01:37:44  PM,14.41,3.28,,,,,
12096,22/03/27 01:52:44  PM,14.46,3.26,,,,,
12097,22/03/27 02:07:44  PM,14.50,3.24,,,,,
12098,22/03/27 02:22:44  PM,14.46,3.24,,,,,
12099,22/03/27 02:37:44  PM,14.44,3.26,,,,,
12100,22/03/27 02:52:44  PM,14.47,3.26,,,,,
12101,22/03/27 03:07:44  PM,14.39,3.26,,,,,
12102,22/03/27 03:22:44  PM,14.33,3.28,,,,,
12103,22/03/27 03:37:44  PM,14.41,3.24,,,,,
12104,22/03/27 03:52:44  PM,14.38,3.24,,,,,
12105,22/03/27 04:07:44  PM,14.34,3.24,,,,,
12106,22/03/27 04:22:44  PM,14.33,3.24,,,,,
12107,22/03/27 04:37:44  PM,14.38,3.28,,,,,
12108,22/03/27 04:52:44  PM,14.30,3.28,,,,,
12109,22/03/27 05:07:44  PM,14.34,3.26,,,,,
12110,22/03/27 05:22:44  PM,14.42,3.28,,,,,
12111,22/03/27 05:37:44  PM,14.49,3.28,,,,,
12112,22/03/27 05:52:44  PM,14.51,3.28,,,,,
12113,22/03/27 06:07:44  PM,14.58,3.28,,,,,
12114,22/03/27 06:22:44  PM,14.58,3.28,,,,,
12115,22/03/27 06:37:44  PM,14.55,3.28,,,,,
12116,22/03/27 06:52:44  PM,14.62,3.28,,,,,
12117,22/03/27 07:07:44  PM,14.63,3.28,,,,,
12118,22/03/27 07:22:44  PM,14.66,3.26,,,,,
12119,22/03/27 07:37:44  PM,14.40,3.24,,,,,
12120,22/03/27 07:52:44  PM,14.26,3.24,,,,,
12121,22/03/27 08:07:44  PM,14.28,3.24,,,,,
12122,22/03/27 08:22:44  PM,14.26,3.24,,,,,
12123,22/03/27 08:37:44  PM,14.26,3.22,,,,,
12124,22/03/27 08:52:44  PM,14.23,3.24,,,,,
12125,22/03/27 09:07:44  PM,14.32,3.24,,,,,
12126,22/03/27 09:22:44  PM,14.29,3.24,,,,,
12127,22/03/27 09:37:44  PM,14.29,3.24,,,,,
12128,22/03/27 09:52:44  PM,14.28,3.26,,,,,
12129,22/03/27 10:07:44  PM,14.25,3.26,,,,,
12130,22/03/27 10:22:44  PM,14.29,3.26,,,,,
12131,22/03/27 10:37:44  PM,14.26,3.26,,,,,
12132,22/03/27 10:52:44  PM,14.32,3.26,,,,,
